date_added_to_playlist,album_art_url,album_art_height,album_art_width,album_uri,album_name,release_date,artist_names,artist_uris,isrc,disc_number,duration_ms,name,track_uri,track_number,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,time_signature
2021-01-04T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27376325e4086cddd085cf6dda6,640.0,640.0,spotify:album:47zAxwGvi23uYEItSkTRgY,Floating Harmonies,2016-07-08,Júníus Meyvant,spotify:artist:5IL5awl9gUcb2ez9IgmW26,ISV281600302,1,221920,Beat Silent Need,spotify:track:0x2su7mxfhOrYkwfT6t77d,2,35,0.779,0.637,4,-8.683,0.0624,0.0803,0.766,0.0672,0.775,106.101,0,4
2021-01-04T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273b01071176cccd4d36712ad99,640.0,640.0,spotify:album:2ml9nlOJBTt077bvaZGXxv,Storbyens Små Oaser [Remastered],1977,C.V. Jørgensen,spotify:artist:77fc8T3xc15DmT593kRnh4,DKABA1200098,1,259133,Bellevue - 2011 - Remaster,spotify:track:2jMWu4jAs2nAkAI8e4QQGA,8,44,0.509,0.635,7,-10.064,0.0312,0.0166,5.93e-05,0.109,0.545,96.28,1,4
2021-01-04T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273a8404b99aeafe2814a91f7d4,640.0,640.0,spotify:album:4tOCS9pb03eCyXWkIR07Vr,The Silver Globe,2014-10-20,Jane Weaver,spotify:artist:1UrfmsMDKHSYXj7SaPjyWL,GBRNP0701199,1,322608,Mission Desire,spotify:track:0aNzQJhEzaqtPuGGLgGLPl,7,30,0.297,0.676,9,-9.022,0.0389,0.00346,0.0332,0.45,0.251,172.01,0,4
2021-01-04T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27322c97f535a82b6509b7f9b11,640.0,640.0,spotify:album:12AL1C0jglsaMYHwTsvA7w,Kiko,1992,Los Lobos,spotify:artist:6OWapcJm9xd55ci9CYbAuT,USWB10900790,1,215560,Kiko and the Lavender Moon,spotify:track:2JxHZfZM0ysnwPDefDl8Mz,5,44,0.793,0.447,7,-12.972,0.0574,0.212,0.00325,0.0874,0.498,148.083,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2731edbfc0e012f7380b830e96b,640.0,640.0,spotify:album:6LZhEbjp7j7a7zgsHFHcTa,ESG,2011,ESG,spotify:artist:4EF5vIcCYKMM61oYOG2Tqa,GBCKK1017503,1,169560,Moody,spotify:track:4mIV2brwH5Hu4yX6VN6qJQ,4,42,0.821,0.485,8,-11.841,0.0864,3.8e-05,0.712,0.0794,0.367,122.817,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27388edfa5fd8932884ddcb41a4,640.0,640.0,spotify:album:0NxPZv3nWPBMk1o51GfwEY,World Psychedelic Classics 4: Nobody Can Live Forever: The Existential Soul of Tim Maia,2012-10-01,Tim Maia,spotify:artist:0jOs0wnXCu1bGGP7kh5uIu,USLB10710003,1,366187,O Caminho Do Bem,spotify:track:20vupKwM82QPa58MqGmF9J,3,47,0.812,0.416,9,-10.998,0.0642,0.268,0.0978,0.115,0.893,107.993,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2735fa25f88c68c1c167ddc3d10,640.0,640.0,spotify:album:3bxJayV6Df1njG1jUnIXfs,Oracolo,2015-12-01,Skinshape,spotify:artist:1itM5tXaK5THggpXA7ovAe,GBLVL1500018,1,245534,Old Days,spotify:track:4IbOyE6i8PUcMkSzyOGRdL,3,42,0.245,0.713,10,-8.865,0.042,0.139,0.000307,0.17,0.521,83.519,0,3
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2731abefda9e5433471e771256b,640.0,640.0,spotify:album:2dFflKqTqqV1m9kyB6CAPE,Telegram,1996-11-25,"Björk, Dobie","spotify:artist:7w29UYBi0qsHi5RTcv3lmA, spotify:artist:7BHp7iGiMpbYpRCQ3NsLf4",USEE19689705,1,335493,I Miss You (Dobie Rub Part One) - Sunshine Mix,spotify:track:1E9uIzPJCObTg9AhUvrGFj,5,39,0.752,0.496,1,-9.602,0.0573,0.00905,0.000693,0.182,0.383,92.992,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273a44208a378980c8018f98767,640.0,640.0,spotify:album:1mrLNKREBK9uNYVpIQcf9q,Triple Zero +,2001-03-19,"Le Peuple de L'Herbe, Sir Jean","spotify:artist:3TQ7yQyNz2JvOXqiO5Tpz2, spotify:artist:4SkHS4kCrdABhw4KLVrOz0",BEP010490016,1,230160,Ph Theme,spotify:track:7aIbutVKl4GiyLBxMAZtY1,2,41,0.805,0.538,11,-9.189,0.0986,0.361,0.669,0.44,0.346,86.805,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273220687a29baab0f59cd556e0,640.0,640.0,spotify:album:1piwOhCQ92jysdChq3IRz9,Caetano Veloso - 1969,1969-01-01,Caetano Veloso,spotify:artist:7HGNYPmbDrMkylWqeFCOIQ,BRUM70601114,1,255440,The Empty Boat - Remastered 2006,spotify:track:5WrDIWli1pRknySAN9Ieu8,2,40,0.218,0.522,5,-8.78,0.0326,0.0673,9.47e-06,0.125,0.429,74.584,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273cc9c8da874cc0aa82d67f7b2,640.0,640.0,spotify:album:1NuMP2jrBeyxR3MqwengWD,Nuova Napoli,2018-05-01,Nu Guinea,spotify:artist:6VFE6DrxWWSqPpd6w0y0zF,DE7Z21800001,1,218322,Nuova Napoli,spotify:track:0uRqRurUALc3zMnQbFokpe,1,42,0.688,0.731,2,-8.083,0.0513,0.378,0.374,0.091,0.968,159.621,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27309059687d2f9ab16c9b9c167,640.0,640.0,spotify:album:70dZnG0Bfa3a0GZKGzhTaa,To Know Without Knowing,2020-07-03,"Mulatu Astatke, Black Jesus Experience","spotify:artist:7HGFXtBhRq3g1Ma3nH4Rgv, spotify:artist:4zoaPormj8VuScjdQX9Rh4",AUA731800028,1,380419,Mulatu,spotify:track:0LhzIa0cXP8DJEs1nOCXZG,1,46,0.563,0.556,6,-10.069,0.105,0.177,0.0634,0.11,0.795,131.979,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2739b6e270fb7770d9b2e0b5fb0,640.0,640.0,spotify:album:3eFHSj92hUa4efE4f4I3qY,Anthology 1970-1974,1994-10-18,War,spotify:artist:3ICyfoySNDZqtBVmaBT84I,USRHD0703057,1,203427,Ballero,spotify:track:5iEkTQq8fl2FWmwOv6wD7E,16,39,0.745,0.712,9,-11.675,0.0326,0.45,0.664,0.359,0.724,122.595,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273fe4df7be084a604837bfe934,640.0,640.0,spotify:album:3dmkH0MnFScU9uB1naCAms,The Individualism Of Gil Evans,1964-01-01,Gil Evans,spotify:artist:7g9DeYASD3RzlT4kDchsQZ,USPR36301924,1,395293,Las Vegas Tango,spotify:track:1IEbtXrHgN37lTQi9Byx6g,3,39,0.301,0.459,9,-13.618,0.0365,0.129,0.0166,0.12,0.287,95.846,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273e3906320005ee9e0a683a012,640.0,640.0,spotify:album:7xZrTkvBd7VJ8V4LU0Q816,Jonwayne is Retired,2015-04-28,"Jonwayne, Anderson .Paak","spotify:artist:3i7IUsb5VsiJAKqX2Md9Fc, spotify:artist:3jK9MiCrA42lLAdMGUZpwa",US25X1088069,1,292787,Green Light,spotify:track:5PycJHxshGJkLaNm9TV9xk,4,47,0.789,0.45,8,-9.628,0.401,0.0551,0.00369,0.157,0.593,141.102,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273085b8dd2bebd2aaac895c78e,640.0,640.0,spotify:album:18XFe4CPBgVezXkxZP6rTb,The Score (Expanded Edition),1996-02-13,Fugees,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY,USSM10412751,1,260000,Fu-Gee-La - Refugee Camp Global Mix,spotify:track:4UDTrYv5vpFEzFDnU4sjSb,17,42,0.734,0.365,1,-15.092,0.411,0.277,0.0,0.0501,0.574,88.116,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273d4fec31a74cf29c0a7d3fcb7,640.0,640.0,spotify:album:3Cf2EY1ZqcNH45Dacg8LZN,White Men Are Black Men Too,2015-04-04,Young Fathers,spotify:artist:5mZC7ndY6oGMxJentRwsuV,GBCFB1500601,1,249706,Shame,spotify:track:4wmWBq6EPE5kP8BxektZ0z,2,10,0.521,0.844,0,-1.826,0.0346,0.00137,0.363,0.0955,0.741,158.969,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2739c76412f82ca47a7c442d0be,640.0,640.0,spotify:album:0sqETr5mwDf494FaWzjnGD,Keleketla!,2020-07-03,"Keleketla!, Coldcut, Tony Allen, Nono Nkoane, Thabang Tabane, Gally Ngoveni, Sibusile Xaba, Tamar Osborn, Tenderlonious, Dele Sosimi, Afla Sackey, Antibalas","spotify:artist:7jIuM7cuEe0bBfoNhISVXU, spotify:artist:5wnhqlZzXIq8aO9awQO2ND, spotify:artist:6JpZEemWmunccsrHXFUOgi, spotify:artist:6U6mRi1Ggv5x8ZMMVkpyUm, spotify:artist:2kJc29uqdxbvvH670LozXy, spotify:artist:1E99VOe0iWh1CMVBJ17sf6, spotify:artist:3UZ496XnQSGebDZ8jQqtIJ, spotify:artist:6HdadX6rv2g0EWghE5KkPj, spotify:artist:5D1w6T6H7pnRDQZIrhwlxo, spotify:artist:2HHFbP3OFh0bOgdnMYfqsc, spotify:artist:6HbtkYhKlvY9R1m2PkW6YS, spotify:artist:2KGF6IKZfVGCKfyqcNVGfh",GBCFB2000209,2,220000,International Love Affair - Edit,spotify:track:1xx5n38r2qNpNIBz1j6Ncu,2,40,0.653,0.872,4,-7.202,0.0386,0.0041,0.32,0.341,0.611,124.994,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273e93d13011cc02d5437b1e589,640.0,640.0,spotify:album:10x1NblWRhzz5QgZ2kth5X,Studio One Rockers,2001-01-01,Horace Andy,spotify:artist:2ieAXAuLe6qQ3RJsqCxpoC,GBHWT0500068,1,187373,Skylarking,spotify:track:5gWfOtADwI4dezyV5mw9SP,4,38,0.781,0.551,4,-8.991,0.0906,0.281,3.84e-06,0.187,0.923,79.362,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27330403db3461711cf9535e360,640.0,640.0,spotify:album:1TesWPfG3gsaFJBzL5tdt8,Sofrito: International Soundclash,2012-07-23,Lord Shorty & Vibrations International,spotify:artist:1gCFPv80rAZy4tlG4tHJPX,DEG931290115,1,243028,Vibrations Groove,spotify:track:60R7uIKCOcEjIDBbeC4epR,1,36,0.662,0.585,8,-9.381,0.192,0.522,0.000113,0.345,0.829,136.477,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2732c3aa6316de6def58a83855e,640.0,640.0,spotify:album:0m1RgvoI6QyGACkazXV5Th,Ninja Tuna,2008-09-22,"Mr. Scruff, Alice Russell","spotify:artist:2B0PgHZi2zaDqjKe86Gaip, spotify:artist:1ga4lWS7NtKo4r9jNSWumc",GBCFB0800206,1,328467,Music Takes Me Up,spotify:track:3uJJTLQ4Jq4qX4xSmlDotX,2,40,0.66,0.809,4,-8.65,0.0359,0.0752,0.00402,0.114,0.51,97.378,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273b4366f768b0f60812701ae85,640.0,640.0,spotify:album:3vcEuGjhuMh3BKNWYBFFqy,La Cuna,1979,Ray Barretto,spotify:artist:2h4ndKS2vRWeFLpq8ARu0D,USSM17900044,1,514867,Pastime Paradise,spotify:track:36LpijZOR2wl2hGmVL1EN0,5,43,0.489,0.825,5,-13.396,0.0344,0.373,0.165,0.0932,0.919,108.08,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27349c6034e68cb5920d3687768,640.0,640.0,spotify:album:063A4uu6dGL4cGspFnklJv,Trustmaker,1974-02-07,The Tymes,spotify:artist:0a1BmEq1mZ5ufKMC2fsziR,USRC11000950,1,557080,Are You Lookin',spotify:track:7dLqWHXGuj7meA2vBPJ6lk,4,36,0.448,0.54,5,-10.482,0.0378,0.194,0.0,0.092,0.5,147.616,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2735f8d8959df4e2137c06e5ce2,640.0,640.0,spotify:album:6596v0UXYCba7BBlOapwdN,Trouble (Bonus Track Version),2014-01-27,Hospitality,spotify:artist:6xgfDCWKp5rIIO7sllJ6us,USMRG1447102,1,214135,Going Out,spotify:track:6sIvnxXHXG2evHPVFk44Dt,2,31,0.781,0.487,11,-8.583,0.0277,0.00663,0.164,0.133,0.786,105.997,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273bc74673c29ed5a83da344c7c,640.0,640.0,spotify:album:7duCIMjQ9LE5UjybZ0ZqoI,Billy Nomates,2020-08-07,Billy Nomates,spotify:artist:0QJaBD8Piha8IEwKtNpBOB,UKFGV2000020,1,178656,No,spotify:track:3lBiecVdyFqNIx4VFn1ijn,4,48,0.743,0.831,8,-7.533,0.0511,0.163,0.612,0.107,0.969,153.898,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2730ba41646bbef05b60e0a14ea,640.0,640.0,spotify:album:1OljO7oStiLQ8f1etN8S8U,You My Baby And I,1999-01-01,Alex Gopher,spotify:artist:0ADS8B9CUYtbFLvjT99Ktw,FRU540700054,1,274640,The Child,spotify:track:43sGFmqBOGGUmCu51nEU6K,3,43,0.865,0.865,1,-5.737,0.0461,0.0723,0.0165,0.109,0.705,107.89,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273756a312d8e10c28018d7c97f,640.0,640.0,spotify:album:5O3KMVn79NrkdKp1Y0Q82F,Late Night Tales Presents After Dark: Nocturne,2015-05-10,Adriano Celentano,spotify:artist:1yq9UuPp5DIb5w6eswGbKV,GB5EM1501483,1,286778,L’unica chance,spotify:track:2jn2Qvm0nY0SaNJIr05CeD,3,39,0.76,0.771,6,-6.691,0.0386,0.606,0.0003,0.152,0.946,103.822,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27378f3a39e22afb7797283f72c,640.0,640.0,spotify:album:58A0G1FfTqJGig0TWUjcU3,Enta Fen,2005-01-01,Soapkills,spotify:artist:6PRGhDtDWSgyw60WSfna8v,BE6F51500830,1,201987,Herzan,spotify:track:3P3f5t7hVpRSX6YSX64WrV,3,24,0.721,0.329,4,-10.363,0.0536,0.401,0.0762,0.131,0.332,77.496,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273b88d004e30bbeed1bbb259b4,640.0,640.0,spotify:album:2C9YDg1G8rWpdttTNj3ObI,Dread Beat An' Blood,1990-01-01,"Poet and The Roots, Dennis Bovell","spotify:artist:4lUJWidvmOglAOg8cz0zyj, spotify:artist:0xJuAKhVgEfuiEXjyLEuC6",GBAAA9000583,1,269760,Five Nights Of Bleeding - 1990 Digital Remaster,spotify:track:62e2BChEvidEogSVZPrYqO,2,39,0.846,0.315,8,-17.628,0.452,0.0172,0.000651,0.0819,0.738,74.522,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27381d89e90be90aa524001f2eb,640.0,640.0,spotify:album:3JhOl3DYQJztgs9IsYwZed,Livin',2020-01-24,Jetta,spotify:artist:51V0E9ipJyIj7yFDkaLx96,GBSXS1900202,1,193773,Livin',spotify:track:74EstJT7UndOgg32a4rO09,1,44,0.745,0.864,11,-6.107,0.0355,0.00717,0.295,0.121,0.473,130.045,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273821e50d9e586dcd28ab4ed98,640.0,640.0,spotify:album:5bqKVkdQjCLmMaaCvw9cm1,Dark Days + Canapés,2017-08-18,Ghostpoet,spotify:artist:69lEbRQRe29JdyLrewNAvD,GBENL1701853,1,239640,Many Moods at Midnight,spotify:track:1eR1jMmOTxusMc52VBomoV,2,34,0.514,0.819,9,-6.994,0.0622,0.0162,0.327,0.415,0.23,120.001,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27360a9dec8094206ac6a41e12e,640.0,640.0,spotify:album:4NL6PN6GkMqI7Ztz4iGPU6,"Alive! (Live At The Cliche' Lounge, Newark, New Jersey, 1970 / Remastered 2000)",1970,"Grant Green, Ray Blair","spotify:artist:6dAtGAnHCQ1ujMUZ9Ep82k, spotify:artist:2D3XOzloX98FKjvCa9inP1",USBN20000720,1,658333,"Sookie Sookie - Live At The Cliche' Lounge, Newark, New Jersey, 1970 / Remastered 2000",spotify:track:6i9Uhx8fUHQu9aHXCjiu7B,4,41,0.721,0.511,1,-12.223,0.0334,0.523,0.9,0.142,0.882,125.829,1,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27310131cb4f6637840b7a1b21d,640.0,640.0,spotify:album:4yWDx6ViBAmBbT8WGp8jot,Man Mountain,2002,Blue States,spotify:artist:2wlTl7AyP0icYtAsmPylw6,GBBKS0200466,1,255147,Season Song,spotify:track:16kbTM2ZnCDCDTHcM1aTcn,7,33,0.574,0.88,2,-7.045,0.035,0.0208,0.0287,0.193,0.857,96.008,0,4
2021-01-11T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273e6ce3c14a85f0e2962fa4c1e,640.0,640.0,spotify:album:6Dm9F6WuFAbYrevLFAfyfZ,Anima latina,1974,Lucio Battisti,spotify:artist:2caOYPej26UoQOyFnzXW3G,ITB001700604,1,397587,Anima latina,spotify:track:6XOguNHu0tyQRFhPqoBFeV,7,44,0.416,0.632,11,-11.967,0.0866,0.411,0.0022,0.0714,0.68,117.085,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2730927e8d8299223187f1d8d04,640.0,640.0,spotify:album:1LQlpOjLrnNvsqg6tosrYD,Is This Desire?,1998-01-01,PJ Harvey,spotify:artist:12VaqyEhgwDRuFfEqbnrpz,GBAAN9800304,1,241493,The Wind,spotify:track:3CHfuMoubpCT39PBTvAWk9,3,54,0.66,0.658,11,-10.877,0.0308,0.139,0.738,0.0717,0.69,110.039,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273b31279aeab0784c8c2da8038,640.0,640.0,spotify:album:2FlDGXezVaILbnqmFIb2vU,Emilio Santiago (Remastered),1975-05-03,Emílio Santiago,spotify:artist:6quVEYAfHqHwpp8JujXBHt,BRCID7500013,1,169360,Brother (Remastered),spotify:track:4Yl76julSXlnnxl3oeVvmD,6,40,0.736,0.606,7,-8.608,0.0378,0.669,1.5e-05,0.0675,0.961,130.949,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27317ec8dde951e7a939eb4c037,640.0,640.0,spotify:album:2MbMJQctE97e6zF9h8X8cS,"Kiss, Cuddle & Torture Volume 1",2017-10-06,The Hempolics,spotify:artist:6gTdfUDImVBjuPjAHZGHUS,UK5KH1600002,1,204574,Me Love To Sing,spotify:track:0zbiazWau8UpMuQeawrjU3,6,35,0.756,0.621,1,-6.982,0.348,0.119,0.0,0.107,0.926,162.049,1,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27347e92d736f178e95bf50d3ed,640.0,640.0,spotify:album:4FsWNGbkeZtMD1BWXhIvRk,Night Beat,1963-08,Sam Cooke,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,USRC16306961,1,131707,Lost and Lookin',spotify:track:34EltYEPxM1kwzfvi7PUU9,2,45,0.348,0.134,0,-10.768,0.0366,0.86,0.0,0.111,0.2,174.39,1,3
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273154a4d6246db7a22a6455f0c,640.0,640.0,spotify:album:4CYV21O0p6HiWqqHO90Ovg,Crab Day,2016-04-15,Cate le Bon,spotify:artist:0LZac5VicY19QLaIUvIB0G,US58L1665302,1,181653,Love Is Not Love,spotify:track:5mgLSGzGoKj2JOCK3zpQTc,2,30,0.483,0.304,4,-8.811,0.0358,0.402,0.0149,0.114,0.49,168.082,0,3
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273531a46847ddb4ffea7235f5d,640.0,640.0,spotify:album:0VLAJO6is3voHtYLzk7fM8,Drum Sound - More Gems From the Channel One Dub Room 1974 -1980,2007-07-17,The Revolutionaries,spotify:artist:72kiVqCJIy9eOnmLp8r0h7,GBMGG0782901,1,265333,Kunta Kinte Dub,spotify:track:7622Jo93hnCOkViAgertAz,1,51,0.799,0.467,1,-11.541,0.0708,0.0476,0.816,0.0915,0.533,140.644,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27317efa85413fdad8a65bfa12f,640.0,640.0,spotify:album:5apqfs9GaJvTa0MGXFbtWU,Black Power,2016-05-06,Peace,spotify:artist:5004yOPsD3IERvvTtaRM9h,US2S71630001,1,205427,Black Power,spotify:track:70efPzYodxjJ20jUIf2vbv,1,34,0.718,0.66,2,-8.717,0.0329,0.904,0.0559,0.215,0.923,128.783,1,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273a7463f2920b5f26843751869,640.0,640.0,spotify:album:5NQq6JhcjDfL0NYq9XkrtL,See You On The Other Side,2020-03-20,Ikebe Shakedown,spotify:artist:5ABBZoXY5r0UL1txACjinb,QZDMQ1903411,1,296423,See You On The Other Side,spotify:track:4yFGlqGX5JbtmPW3ZnjJPt,1,42,0.63,0.676,7,-7.567,0.0484,0.125,0.895,0.0708,0.81,91.969,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2735c3ca0a711ccc10f37950046,640.0,640.0,spotify:album:7ElHdWPD6YbkbltJQgCiDc,My World,2009-06-02,Lee Fields & The Expressions,spotify:artist:2bToe6WyGvADJftreuXh2K,USA560952493,1,198627,Money I$ King,spotify:track:599GElAfHgqdjSmATCr6lI,4,35,0.716,0.642,0,-4.631,0.0386,0.0344,0.00296,0.0911,0.782,111.162,1,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273ddad47b8ed3402b7ec3ee048,640.0,640.0,spotify:album:5aLromUeRYqVHVX55ZfKjm,"Exuma, The Obeah Man",1970-01-01,Exuma,spotify:artist:00WeoVQbYetdrq9rbkVoLj,GBUM70802359,1,339067,Dambala,spotify:track:1iJRCfV3qbbCrxzpAcqMvY,2,38,0.372,0.757,0,-6.428,0.0309,0.397,0.0,0.119,0.462,106.265,1,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273236de7aa0dab13d4c9b02eba,640.0,640.0,spotify:album:6K5V26IoPuOq0XffxlIDF8,Danger,1976-01-01,Lijadu Sisters,spotify:artist:1iElGdidl4zFXOpaaem4wZ,USBQU1100041,1,245200,Amebo,spotify:track:692TUPTer8td5h1Mddq9P2,2,26,0.645,0.571,9,-7.648,0.0272,0.0617,0.0115,0.115,0.378,101.115,0,3
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273fcbd3b2b67d413e32132fbff,640.0,640.0,spotify:album:4dpbUEDibbnNL7QrDQoooU,Hot Buttered Soul (Deluxe Remaster),1969,Isaac Hayes,spotify:artist:3IKV7o6WPphDB7cCWXaG3E,USC4R0919620,1,720453,Walk On By - Album - Remaster,spotify:track:0hWXOGE9h1ECCpWOnDWLbV,1,29,0.288,0.476,10,-12.509,0.0453,0.337,0.0471,0.204,0.526,78.938,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2732e1f5c1aa42fb439cd2170ac,640.0,640.0,spotify:album:3dVpNXjDFStTQ57vBWwVjK,Good Songs For Bad People,2020-06-12,Drab City,spotify:artist:37NiPFEKVQMSVTEgY2ZhBG,GBBRP2000036,1,203872,Troubled Girl,spotify:track:7DzjhfrHBr6zVPN7XJNoqg,6,39,0.718,0.446,7,-12.446,0.0405,0.531,0.851,0.118,0.617,104.963,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2739b9cfe2e449c78cd45005a6e,640.0,640.0,spotify:album:2RQW4GjcrWTJV8N93Xh6sI,Try & Love,1973-07-15,Ofege,spotify:artist:05LK9pT8ScfWNT0UbDsyqe,USDEA1800105,1,265493,It's Not Easy,spotify:track:02ODaiZZfjPsrbkMvTIbCE,5,27,0.573,0.688,2,-9.284,0.0412,0.375,4.61e-05,0.141,0.542,80.421,1,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273b66209655f97072e50f81ff1,640.0,640.0,spotify:album:6nEgqHGb4UoiO2gwjiHqx3,Shaman!,2020-08-07,"Idris Ackamoor, The Pyramids","spotify:artist:5364PA7k8ziFDp6SME0c4Y, spotify:artist:3kCWVwcSSSggzNsjm8a6h2",DEG932001262,1,474053,When Will I See You Again?,spotify:track:1To1ucwBpTT8mu6D34vZP4,4,38,0.67,0.649,9,-8.402,0.0693,0.0549,0.00275,0.138,0.722,81.757,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27313be1351b3afc46829c274a8,640.0,640.0,spotify:album:3WX5irfC09UH39CFRf8jme,Quiet Fire,1971,Roberta Flack,spotify:artist:0W498bDDNlJIrYMKXdpLHA,USAT20003276,1,323093,Go up Moses,spotify:track:6RZYinXxoXCrGqinRbqArU,1,37,0.623,0.755,2,-13.592,0.0393,0.382,0.00185,0.073,0.645,98.784,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273d5645f790c2fb2137399d096,640.0,640.0,spotify:album:3niDtiyTx7M6BqlVaRuA4A,L'ombre sur la mesure,2002-04-12,La Rumeur,spotify:artist:0sX9shkpi9yYK65nZCeeiW,FRZ110100684,1,251520,Le coffre-fort ne suivra pas le corbillard,spotify:track:3UfvvQKtKk28r0KFrgV2mW,7,31,0.743,0.537,10,-7.214,0.297,0.816,6.63e-05,0.242,0.506,79.891,0,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273cbcb5083c56df2a557625bca,640.0,640.0,spotify:album:4sTAgYLZy5zwqR3kT1g0oh,World Clique,1990,Deee-Lite,spotify:artist:4eQJIXFEujzhTVVS1gIfu5,USEE10000471,1,318800,Try Me On... I'm Very You,spotify:track:0IhZeb2CoLpcIz7OgHUf31,4,35,0.795,0.633,0,-13.523,0.0419,0.341,0.0714,0.0576,0.855,105.619,1,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273de5d6defdc710ce787eb0098,640.0,640.0,spotify:album:1lOeyjQR0tNgK0QJvVPzSb,Love Ritual,1984-12-31,Al Green,spotify:artist:3dkbV4qihUeMsqN4vBGg93,USFP71021509,1,143880,I Want To Hold Your Hand,spotify:track:3pi315LJGONrPNjooSLrL4,9,4,0.741,0.367,7,-12.546,0.0532,0.331,7.91e-05,0.196,0.648,109.634,1,4
2021-01-18T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27319dac21897b19e41774454c1,640.0,640.0,spotify:album:5Tk4RI63vr37DLWZ3d0FE9,Small Mercies,2019-06-07,Pixx,spotify:artist:6QDPfX2YaZAGJnhpClg8Jo,GBAFL1800386,1,219252,Andean Condor,spotify:track:0LZU49YemIdcqIzjw6Aez7,1,36,0.617,0.817,2,-8.043,0.0477,0.0944,0.000143,0.181,0.855,159.937,1,4
